key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
8463-294828-0031_6829-68769-0051__T2__NBASIC__6829,6829,8463,-4.070086,10.460000,14.530000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0031_6829-68769-0051__T2__NBASIC__6829.wav
8463-294828-0031_6829-68769-0051__T1__NBASIC__8463,8463,6829,3.747290,14.380000,10.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0031_6829-68769-0051__T1__NBASIC__8463.wav
8463-294828-0033_61-70968-0029__T2__NBASIC__61,61,8463,5.174186,12.450000,7.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0033_61-70968-0029__T2__NBASIC__61.wav
8463-294828-0033_61-70968-0029__T1__NBASIC__8463,8463,61,-5.112446,5.750000,10.860000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0033_61-70968-0029__T1__NBASIC__8463.wav
8463-294828-0034_4992-41806-0017__T2__NBASIC__4992,4992,8463,6.716258,-2.900000,-9.610000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0034_4992-41806-0017__T2__NBASIC__4992.wav
8463-294828-0034_4992-41806-0017__T1__NBASIC__8463,8463,4992,-6.957423,7.260000,14.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0034_4992-41806-0017__T1__NBASIC__8463.wav
8463-294828-0038_4077-13754-0016__T2__NBASIC__4077,4077,8463,1.501437,11.860000,10.360000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0038_4077-13754-0016__T2__NBASIC__4077.wav
8463-294828-0038_4077-13754-0016__T1__NBASIC__8463,8463,4077,-1.659219,10.040000,11.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0038_4077-13754-0016__T1__NBASIC__8463.wav
8555-284447-0000_7021-85628-0009__T2__NBASIC__7021,7021,8555,-0.010655,14.740000,14.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0000_7021-85628-0009__T2__NBASIC__7021.wav
8555-284447-0000_7021-85628-0009__T1__NBASIC__8555,8555,7021,0.014836,15.040000,15.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0000_7021-85628-0009__T1__NBASIC__8555.wav
8555-284447-0001_4077-13751-0003__T2__NBASIC__4077,4077,8555,1.029434,14.610000,13.580000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0001_4077-13751-0003__T2__NBASIC__4077.wav
8555-284447-0001_4077-13751-0003__T1__NBASIC__8555,8555,4077,-1.079476,13.300000,14.380000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0001_4077-13751-0003__T1__NBASIC__8555.wav
8555-284447-0004_7176-92135-0001__T2__NBASIC__7176,7176,8555,2.310314,14.720000,12.410000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0004_7176-92135-0001__T2__NBASIC__7176.wav
8555-284447-0004_7176-92135-0001__T1__NBASIC__8555,8555,7176,-2.688559,12.070000,14.760000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0004_7176-92135-0001__T1__NBASIC__8555.wav
8555-284447-0006_908-31957-0021__T1__NBASIC__8555,8555,908,4.287607,15.990000,11.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0006_908-31957-0021__T1__NBASIC__8555.wav
8555-284447-0006_908-31957-0021__T2__NBASIC__908,908,8555,-4.299448,10.760000,15.060000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0006_908-31957-0021__T2__NBASIC__908.wav
8555-284447-0010_7729-102255-0005__T2__NBASIC__7729,7729,8555,-0.656950,11.730000,12.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0010_7729-102255-0005__T2__NBASIC__7729.wav
8555-284447-0010_7729-102255-0005__T1__NBASIC__8555,8555,7729,0.451504,12.040000,11.590000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0010_7729-102255-0005__T1__NBASIC__8555.wav
8555-284447-0013_3575-170457-0004__T2__NBASIC__3575,3575,8555,-4.122363,-3.510000,0.610000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0013_3575-170457-0004__T2__NBASIC__3575.wav
8555-284447-0013_3575-170457-0004__T1__NBASIC__8555,8555,3575,4.615433,11.540000,6.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0013_3575-170457-0004__T1__NBASIC__8555.wav
8555-284447-0020_908-157963-0014__T1__NBASIC__8555,8555,908,-3.102565,11.270000,14.380000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0020_908-157963-0014__T1__NBASIC__8555.wav
8555-284447-0020_908-157963-0014__T2__NBASIC__908,908,8555,2.922387,14.480000,11.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0020_908-157963-0014__T2__NBASIC__908.wav
8555-284447-0024_1320-122617-0026__T2__NBASIC__1320,1320,8555,0.530091,16.180000,15.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0024_1320-122617-0026__T2__NBASIC__1320.wav
8555-284447-0024_1320-122617-0026__T1__NBASIC__8555,8555,1320,-0.493721,15.900000,16.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284447-0024_1320-122617-0026__T1__NBASIC__8555.wav
8555-284449-0000_6829-68771-0001__T2__NBASIC__6829,6829,8555,1.943234,13.350000,11.410000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0000_6829-68771-0001__T2__NBASIC__6829.wav
8555-284449-0000_6829-68771-0001__T1__NBASIC__8555,8555,6829,-2.128467,9.680000,11.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0000_6829-68771-0001__T1__NBASIC__8555.wav
8555-284449-0001_4446-2275-0041__T2__NBASIC__4446,4446,8555,2.289044,13.480000,11.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0001_4446-2275-0041__T2__NBASIC__4446.wav
8555-284449-0001_4446-2275-0041__T1__NBASIC__8555,8555,4446,-2.067815,-9.090000,-7.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0001_4446-2275-0041__T1__NBASIC__8555.wav
8555-284449-0003_6930-81414-0027__T2__NBASIC__6930,6930,8555,-4.752753,12.540000,17.290000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0003_6930-81414-0027__T2__NBASIC__6930.wav
8555-284449-0003_6930-81414-0027__T1__NBASIC__8555,8555,6930,4.750283,17.250000,12.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0003_6930-81414-0027__T1__NBASIC__8555.wav
8555-284449-0006_2830-3980-0011__T2__NBASIC__2830,2830,8555,2.782026,13.040000,10.250000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0006_2830-3980-0011__T2__NBASIC__2830.wav
8555-284449-0006_2830-3980-0011__T1__NBASIC__8555,8555,2830,-2.499429,10.290000,12.790000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0006_2830-3980-0011__T1__NBASIC__8555.wav
8555-284449-0007_5683-32866-0005__T2__NBASIC__5683,5683,8555,6.774557,16.300000,9.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0007_5683-32866-0005__T2__NBASIC__5683.wav
8555-284449-0007_5683-32866-0005__T1__NBASIC__8555,8555,5683,-6.907610,-6.470000,0.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0007_5683-32866-0005__T1__NBASIC__8555.wav
8555-284449-0008_4077-13751-0012__T2__NBASIC__4077,4077,8555,-1.215851,13.140000,14.350000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0008_4077-13751-0012__T2__NBASIC__4077.wav
8555-284449-0008_4077-13751-0012__T1__NBASIC__8555,8555,4077,1.329256,14.530000,13.200000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0008_4077-13751-0012__T1__NBASIC__8555.wav
8555-284449-0009_3570-5694-0014__T2__NBASIC__3570,3570,8555,5.365690,17.350000,12.010000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0009_3570-5694-0014__T2__NBASIC__3570.wav
8555-284449-0009_3570-5694-0014__T1__NBASIC__8555,8555,3570,-5.121127,10.670000,15.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0009_3570-5694-0014__T1__NBASIC__8555.wav
8555-284449-0011_2830-3979-0010__T2__NBASIC__2830,2830,8555,1.858262,15.730000,13.870000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0011_2830-3979-0010__T2__NBASIC__2830.wav
8555-284449-0011_2830-3979-0010__T1__NBASIC__8555,8555,2830,-1.756872,14.000000,15.760000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0011_2830-3979-0010__T1__NBASIC__8555.wav
8555-284449-0012_1580-141084-0004__T2__NBASIC__1580,1580,8555,3.318196,6.940000,3.620000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0012_1580-141084-0004__T2__NBASIC__1580.wav
8555-284449-0012_1580-141084-0004__T1__NBASIC__8555,8555,1580,-3.305542,0.510000,3.820000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0012_1580-141084-0004__T1__NBASIC__8555.wav
8555-284449-0017_6829-68771-0022__T2__NBASIC__6829,6829,8555,0.529978,5.260000,4.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0017_6829-68771-0022__T2__NBASIC__6829.wav
8555-284449-0017_6829-68771-0022__T1__NBASIC__8555,8555,6829,-0.393323,4.600000,4.990000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0017_6829-68771-0022__T1__NBASIC__8555.wav
8555-284449-0018_8463-287645-0000__T2__NBASIC__8463,8463,8555,1.811134,13.490000,11.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0018_8463-287645-0000__T2__NBASIC__8463.wav
8555-284449-0018_8463-287645-0000__T1__NBASIC__8555,8555,8463,-2.214912,11.290000,13.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0018_8463-287645-0000__T1__NBASIC__8555.wav
8555-284449-0019_5142-33396-0054__T2__NBASIC__5142,5142,8555,-1.208499,15.790000,17.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0019_5142-33396-0054__T2__NBASIC__5142.wav
8555-284449-0019_5142-33396-0054__T1__NBASIC__8555,8555,5142,1.173888,17.030000,15.860000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0019_5142-33396-0054__T1__NBASIC__8555.wav
8555-284449-0020_1580-141084-0003__T2__NBASIC__1580,1580,8555,-1.257159,8.940000,10.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0020_1580-141084-0003__T2__NBASIC__1580.wav
8555-284449-0020_1580-141084-0003__T1__NBASIC__8555,8555,1580,1.283668,-12.410000,-13.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-284449-0020_1580-141084-0003__T1__NBASIC__8555.wav
8555-292519-0003_4446-2271-0010__T2__NBASIC__4446,4446,8555,0.201032,12.460000,12.260000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-292519-0003_4446-2271-0010__T2__NBASIC__4446.wav
8555-292519-0003_4446-2271-0010__T1__NBASIC__8555,8555,4446,-0.449854,13.950000,14.400000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-292519-0003_4446-2271-0010__T1__NBASIC__8555.wav
8555-292519-0013_5105-28241-0013__T2__NBASIC__5105,5105,8555,-7.416667,9.400000,16.820000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-292519-0013_5105-28241-0013__T2__NBASIC__5105.wav
8555-292519-0013_5105-28241-0013__T1__NBASIC__8555,8555,5105,7.591386,17.370000,9.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8555-292519-0013_5105-28241-0013__T1__NBASIC__8555.wav
908-157963-0003_1221-135766-0005__T2__NBASIC__1221,1221,908,-1.902060,13.080000,14.980000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0003_1221-135766-0005__T2__NBASIC__1221.wav
908-157963-0003_1221-135766-0005__T1__NBASIC__908,908,1221,2.026958,14.940000,12.920000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0003_1221-135766-0005__T1__NBASIC__908.wav
908-157963-0009_61-70968-0013__T2__NBASIC__61,61,908,0.078177,10.150000,10.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0009_61-70968-0013__T2__NBASIC__61.wav
908-157963-0009_61-70968-0013__T1__NBASIC__908,908,61,0.080122,-17.050000,-17.130000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0009_61-70968-0013__T1__NBASIC__908.wav
908-157963-0011_8230-279154-0024__T2__NBASIC__8230,8230,908,6.490403,14.990000,8.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0011_8230-279154-0024__T2__NBASIC__8230.wav
908-157963-0011_8230-279154-0024__T1__NBASIC__908,908,8230,-7.074791,7.830000,14.900000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0011_8230-279154-0024__T1__NBASIC__908.wav
908-157963-0015_672-122797-0030__T2__NBASIC__672,672,908,-1.618263,-17.630000,-16.010000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0015_672-122797-0030__T2__NBASIC__672.wav
908-157963-0015_672-122797-0030__T1__NBASIC__908,908,672,1.566850,10.630000,9.060000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0015_672-122797-0030__T1__NBASIC__908.wav
908-157963-0016_2830-3980-0039__T2__NBASIC__2830,2830,908,5.145522,10.380000,5.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0016_2830-3980-0039__T2__NBASIC__2830.wav
908-157963-0016_2830-3980-0039__T1__NBASIC__908,908,2830,-4.852276,5.970000,10.820000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0016_2830-3980-0039__T1__NBASIC__908.wav
908-157963-0017_7729-102255-0041__T2__NBASIC__7729,7729,908,-5.520691,4.720000,10.240000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0017_7729-102255-0041__T2__NBASIC__7729.wav
908-157963-0017_7729-102255-0041__T1__NBASIC__908,908,7729,5.528212,12.470000,6.940000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0017_7729-102255-0041__T1__NBASIC__908.wav
908-157963-0018_1320-122617-0014__T2__NBASIC__1320,1320,908,-0.669893,11.170000,11.840000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0018_1320-122617-0014__T2__NBASIC__1320.wav
908-157963-0018_1320-122617-0014__T1__NBASIC__908,908,1320,0.633417,10.890000,10.250000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0018_1320-122617-0014__T1__NBASIC__908.wav
908-157963-0022_4970-29093-0014__T2__NBASIC__4970,4970,908,-4.150605,8.870000,13.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0022_4970-29093-0014__T2__NBASIC__4970.wav
908-157963-0022_4970-29093-0014__T1__NBASIC__908,908,4970,4.147472,14.560000,10.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0022_4970-29093-0014__T1__NBASIC__908.wav
908-157963-0023_61-70968-0049__T2__NBASIC__61,61,908,0.180506,6.140000,5.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0023_61-70968-0049__T2__NBASIC__61.wav
908-157963-0023_61-70968-0049__T1__NBASIC__908,908,61,-0.171240,-8.730000,-8.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0023_61-70968-0049__T1__NBASIC__908.wav
908-157963-0026_61-70970-0012__T2__NBASIC__61,61,908,-2.682337,-4.860000,-2.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0026_61-70970-0012__T2__NBASIC__61.wav
908-157963-0026_61-70970-0012__T1__NBASIC__908,908,61,2.590199,-13.760000,-16.350000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0026_61-70970-0012__T1__NBASIC__908.wav
908-157963-0027_7127-75947-0037__T2__NBASIC__7127,7127,908,-2.013456,8.720000,10.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0027_7127-75947-0037__T2__NBASIC__7127.wav
908-157963-0027_7127-75947-0037__T1__NBASIC__908,908,7127,1.806972,-2.550000,-4.360000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0027_7127-75947-0037__T1__NBASIC__908.wav
908-157963-0029_3729-6852-0024__T2__NBASIC__3729,3729,908,-5.691373,10.550000,16.260000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0029_3729-6852-0024__T2__NBASIC__3729.wav
908-157963-0029_3729-6852-0024__T1__NBASIC__908,908,3729,5.793820,17.160000,11.360000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/908-157963-0029_3729-6852-0024__T1__NBASIC__908.wav
