key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
7021-79759-0000_7729-102255-0016__T1__NBASIC__7021,7021,7729,4.189744,12.710000,8.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79759-0000_7729-102255-0016__T1__NBASIC__7021.wav
7021-79759-0000_7729-102255-0016__T2__NBASIC__7729,7729,7021,-4.249459,8.630000,12.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79759-0000_7729-102255-0016__T2__NBASIC__7729.wav
7021-79759-0002_1188-133604-0039__T2__NBASIC__1188,1188,7021,2.537468,12.930000,10.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79759-0002_1188-133604-0039__T2__NBASIC__1188.wav
7021-79759-0002_1188-133604-0039__T1__NBASIC__7021,7021,1188,-2.124055,-9.440000,-7.320000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79759-0002_1188-133604-0039__T1__NBASIC__7021.wav
7021-79759-0003_260-123286-0022__T2__NBASIC__260,260,7021,-6.012243,5.530000,11.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79759-0003_260-123286-0022__T2__NBASIC__260.wav
7021-79759-0003_260-123286-0022__T1__NBASIC__7021,7021,260,5.587373,10.220000,4.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79759-0003_260-123286-0022__T1__NBASIC__7021.wav
7021-79759-0005_2094-142345-0049__T2__NBASIC__2094,2094,7021,-1.034307,10.310000,11.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79759-0005_2094-142345-0049__T2__NBASIC__2094.wav
7021-79759-0005_2094-142345-0049__T1__NBASIC__7021,7021,2094,1.137755,10.320000,9.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79759-0005_2094-142345-0049__T1__NBASIC__7021.wav
7021-85628-0001_5683-32866-0008__T2__NBASIC__5683,5683,7021,-0.141690,17.810000,17.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0001_5683-32866-0008__T2__NBASIC__5683.wav
7021-85628-0001_5683-32866-0008__T1__NBASIC__7021,7021,5683,0.162299,18.100000,17.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0001_5683-32866-0008__T1__NBASIC__7021.wav
7021-85628-0003_4992-23283-0011__T2__NBASIC__4992,4992,7021,-5.189230,10.500000,15.690000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0003_4992-23283-0011__T2__NBASIC__4992.wav
7021-85628-0003_4992-23283-0011__T1__NBASIC__7021,7021,4992,5.024706,15.420000,10.400000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0003_4992-23283-0011__T1__NBASIC__7021.wav
7021-85628-0005_1089-134691-0001__T2__NBASIC__1089,1089,7021,5.957610,11.490000,5.530000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0005_1089-134691-0001__T2__NBASIC__1089.wav
7021-85628-0005_1089-134691-0001__T1__NBASIC__7021,7021,1089,-5.868291,3.270000,9.130000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0005_1089-134691-0001__T1__NBASIC__7021.wav
7021-85628-0008_237-134500-0013__T2__NBASIC__237,237,7021,2.495758,16.220000,13.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0008_237-134500-0013__T2__NBASIC__237.wav
7021-85628-0008_237-134500-0013__T1__NBASIC__7021,7021,237,-2.448885,13.590000,16.040000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0008_237-134500-0013__T1__NBASIC__7021.wav
7021-85628-0013_5683-32866-0007__T2__NBASIC__5683,5683,7021,-1.473733,16.140000,17.610000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0013_5683-32866-0007__T2__NBASIC__5683.wav
7021-85628-0013_5683-32866-0007__T1__NBASIC__7021,7021,5683,1.492025,18.040000,16.550000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0013_5683-32866-0007__T1__NBASIC__7021.wav
7021-85628-0015_1284-134647-0006__T2__NBASIC__1284,1284,7021,-5.146978,11.020000,16.160000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0015_1284-134647-0006__T2__NBASIC__1284.wav
7021-85628-0015_1284-134647-0006__T1__NBASIC__7021,7021,1284,5.282593,15.900000,10.620000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0015_1284-134647-0006__T1__NBASIC__7021.wav
7021-85628-0016_8555-284449-0002__T1__NBASIC__7021,7021,8555,-3.286348,13.510000,16.790000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0016_8555-284449-0002__T1__NBASIC__7021.wav
7021-85628-0016_8555-284449-0002__T2__NBASIC__8555,8555,7021,3.074200,16.460000,13.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0016_8555-284449-0002__T2__NBASIC__8555.wav
7021-85628-0018_4507-16021-0039__T2__NBASIC__4507,4507,7021,-4.697340,10.470000,15.170000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0018_4507-16021-0039__T2__NBASIC__4507.wav
7021-85628-0018_4507-16021-0039__T1__NBASIC__7021,7021,4507,4.729537,15.700000,10.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0018_4507-16021-0039__T1__NBASIC__7021.wav
7021-85628-0020_5142-33396-0046__T2__NBASIC__5142,5142,7021,-3.105558,14.590000,17.690000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0020_5142-33396-0046__T2__NBASIC__5142.wav
7021-85628-0020_5142-33396-0046__T1__NBASIC__7021,7021,5142,3.155875,18.240000,15.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-85628-0020_5142-33396-0046__T1__NBASIC__7021.wav
7127-75946-0007_1580-141084-0034__T2__NBASIC__1580,1580,7127,-0.701081,11.770000,12.470000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0007_1580-141084-0034__T2__NBASIC__1580.wav
7127-75946-0007_1580-141084-0034__T1__NBASIC__7127,7127,1580,0.765560,12.960000,12.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0007_1580-141084-0034__T1__NBASIC__7127.wav
7127-75946-0008_5142-33396-0020__T2__NBASIC__5142,5142,7127,-0.585728,9.110000,9.690000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0008_5142-33396-0020__T2__NBASIC__5142.wav
7127-75946-0008_5142-33396-0020__T1__NBASIC__7127,7127,5142,0.406946,10.510000,10.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0008_5142-33396-0020__T1__NBASIC__7127.wav
7127-75946-0009_1580-141083-0010__T2__NBASIC__1580,1580,7127,-0.102858,10.590000,10.690000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0009_1580-141083-0010__T2__NBASIC__1580.wav
7127-75946-0009_1580-141083-0010__T1__NBASIC__7127,7127,1580,0.043139,6.100000,6.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0009_1580-141083-0010__T1__NBASIC__7127.wav
7127-75946-0016_5639-40744-0002__T2__NBASIC__5639,5639,7127,5.100916,13.470000,8.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0016_5639-40744-0002__T2__NBASIC__5639.wav
7127-75946-0016_5639-40744-0002__T1__NBASIC__7127,7127,5639,-5.051705,8.040000,13.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0016_5639-40744-0002__T1__NBASIC__7127.wav
7127-75946-0020_672-122797-0054__T2__NBASIC__672,672,7127,0.849901,-3.950000,-4.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0020_672-122797-0054__T2__NBASIC__672.wav
7127-75946-0020_672-122797-0054__T1__NBASIC__7127,7127,672,-0.841554,5.960000,6.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0020_672-122797-0054__T1__NBASIC__7127.wav
7127-75946-0022_5105-28240-0012__T2__NBASIC__5105,5105,7127,-3.538860,1.380000,4.920000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0022_5105-28240-0012__T2__NBASIC__5105.wav
7127-75946-0022_5105-28240-0012__T1__NBASIC__7127,7127,5105,3.481050,11.230000,7.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0022_5105-28240-0012__T1__NBASIC__7127.wav
7127-75946-0023_1320-122612-0004__T2__NBASIC__1320,1320,7127,2.650092,11.920000,9.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0023_1320-122612-0004__T2__NBASIC__1320.wav
7127-75946-0023_1320-122612-0004__T1__NBASIC__7127,7127,1320,-2.868744,6.880000,9.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0023_1320-122612-0004__T1__NBASIC__7127.wav
7127-75946-0025_7021-85628-0002__T2__NBASIC__7021,7021,7127,0.219435,12.960000,12.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0025_7021-85628-0002__T2__NBASIC__7021.wav
7127-75946-0025_7021-85628-0002__T1__NBASIC__7127,7127,7021,-0.326907,12.630000,12.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0025_7021-85628-0002__T1__NBASIC__7127.wav
7127-75946-0029_6829-68771-0011__T2__NBASIC__6829,6829,7127,-4.621347,9.690000,14.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0029_6829-68771-0011__T2__NBASIC__6829.wav
7127-75946-0029_6829-68771-0011__T1__NBASIC__7127,7127,6829,4.555535,14.960000,10.410000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75946-0029_6829-68771-0011__T1__NBASIC__7127.wav
7127-75947-0000_5683-32879-0009__T2__NBASIC__5683,5683,7127,-4.021069,8.720000,12.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0000_5683-32879-0009__T2__NBASIC__5683.wav
7127-75947-0000_5683-32879-0009__T1__NBASIC__7127,7127,5683,3.761492,12.500000,8.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0000_5683-32879-0009__T1__NBASIC__7127.wav
7127-75947-0001_7176-92135-0039__T1__NBASIC__7127,7127,7176,2.933353,13.650000,10.710000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0001_7176-92135-0039__T1__NBASIC__7127.wav
7127-75947-0001_7176-92135-0039__T2__NBASIC__7176,7176,7127,-2.925832,9.340000,12.260000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0001_7176-92135-0039__T2__NBASIC__7176.wav
7127-75947-0002_5639-40744-0028__T2__NBASIC__5639,5639,7127,-7.560215,3.430000,11.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0002_5639-40744-0028__T2__NBASIC__5639.wav
7127-75947-0002_5639-40744-0028__T1__NBASIC__7127,7127,5639,7.358945,11.290000,3.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0002_5639-40744-0028__T1__NBASIC__7127.wav
7127-75947-0006_1580-141084-0027__T2__NBASIC__1580,1580,7127,-4.945647,9.320000,14.260000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0006_1580-141084-0027__T2__NBASIC__1580.wav
7127-75947-0006_1580-141084-0027__T1__NBASIC__7127,7127,1580,5.090430,13.740000,8.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0006_1580-141084-0027__T1__NBASIC__7127.wav
7127-75947-0011_1284-1181-0011__T2__NBASIC__1284,1284,7127,0.292690,10.210000,9.920000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0011_1284-1181-0011__T2__NBASIC__1284.wav
7127-75947-0011_1284-1181-0011__T1__NBASIC__7127,7127,1284,-0.535086,6.070000,6.600000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0011_1284-1181-0011__T1__NBASIC__7127.wav
7127-75947-0013_1320-122617-0039__T2__NBASIC__1320,1320,7127,1.577324,14.540000,12.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0013_1320-122617-0039__T2__NBASIC__1320.wav
7127-75947-0013_1320-122617-0039__T1__NBASIC__7127,7127,1320,-1.640255,10.650000,12.290000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0013_1320-122617-0039__T1__NBASIC__7127.wav
7127-75947-0014_1580-141083-0002__T2__NBASIC__1580,1580,7127,1.989214,11.710000,9.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0014_1580-141083-0002__T2__NBASIC__1580.wav
7127-75947-0014_1580-141083-0002__T1__NBASIC__7127,7127,1580,-1.975911,9.760000,11.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0014_1580-141083-0002__T1__NBASIC__7127.wav
7127-75947-0015_8555-284447-0003__T1__NBASIC__7127,7127,8555,-3.843222,9.490000,13.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0015_8555-284447-0003__T1__NBASIC__7127.wav
7127-75947-0015_8555-284447-0003__T2__NBASIC__8555,8555,7127,3.679315,13.690000,10.010000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0015_8555-284447-0003__T2__NBASIC__8555.wav
7127-75947-0016_7176-92135-0017__T1__NBASIC__7127,7127,7176,0.508488,11.270000,10.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0016_7176-92135-0017__T1__NBASIC__7127.wav
7127-75947-0016_7176-92135-0017__T2__NBASIC__7176,7176,7127,-0.520372,10.550000,11.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0016_7176-92135-0017__T2__NBASIC__7176.wav
7127-75947-0018_5142-36377-0002__T2__NBASIC__5142,5142,7127,-0.709410,9.620000,10.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0018_5142-36377-0002__T2__NBASIC__5142.wav
7127-75947-0018_5142-36377-0002__T1__NBASIC__7127,7127,5142,0.743535,10.840000,10.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0018_5142-36377-0002__T1__NBASIC__7127.wav
7127-75947-0019_1089-134691-0018__T2__NBASIC__1089,1089,7127,-4.830288,13.340000,18.160000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0019_1089-134691-0018__T2__NBASIC__1089.wav
7127-75947-0019_1089-134691-0018__T1__NBASIC__7127,7127,1089,4.810095,16.890000,12.090000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0019_1089-134691-0018__T1__NBASIC__7127.wav
7127-75947-0021_4507-16021-0048__T2__NBASIC__4507,4507,7127,4.033763,14.900000,10.860000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0021_4507-16021-0048__T2__NBASIC__4507.wav
7127-75947-0021_4507-16021-0048__T1__NBASIC__7127,7127,4507,-4.508062,10.360000,14.870000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0021_4507-16021-0048__T1__NBASIC__7127.wav
7127-75947-0027_260-123440-0016__T2__NBASIC__260,260,7127,5.273731,14.830000,9.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0027_260-123440-0016__T2__NBASIC__260.wav
7127-75947-0027_260-123440-0016__T1__NBASIC__7127,7127,260,-5.373259,8.500000,13.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0027_260-123440-0016__T1__NBASIC__7127.wav
7127-75947-0029_6829-68769-0036__T2__NBASIC__6829,6829,7127,3.147814,13.320000,10.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0029_6829-68769-0036__T2__NBASIC__6829.wav
7127-75947-0029_6829-68769-0036__T1__NBASIC__7127,7127,6829,-3.323960,9.140000,12.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0029_6829-68769-0036__T1__NBASIC__7127.wav
7127-75947-0032_1188-133604-0010__T2__NBASIC__1188,1188,7127,4.332232,16.990000,12.660000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0032_1188-133604-0010__T2__NBASIC__1188.wav
7127-75947-0032_1188-133604-0010__T1__NBASIC__7127,7127,1188,-4.372377,12.070000,16.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0032_1188-133604-0010__T1__NBASIC__7127.wav
7127-75947-0033_1089-134691-0007__T2__NBASIC__1089,1089,7127,-3.622962,8.480000,12.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0033_1089-134691-0007__T2__NBASIC__1089.wav
7127-75947-0033_1089-134691-0007__T1__NBASIC__7127,7127,1089,3.572315,12.290000,8.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0033_1089-134691-0007__T1__NBASIC__7127.wav
7127-75947-0035_1320-122617-0031__T2__NBASIC__1320,1320,7127,-1.398978,11.970000,13.380000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0035_1320-122617-0031__T2__NBASIC__1320.wav
7127-75947-0035_1320-122617-0031__T1__NBASIC__7127,7127,1320,1.357068,13.180000,11.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0035_1320-122617-0031__T1__NBASIC__7127.wav
7127-75947-0039_3570-5694-0006__T2__NBASIC__3570,3570,7127,2.628185,11.580000,8.950000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0039_3570-5694-0006__T2__NBASIC__3570.wav
7127-75947-0039_3570-5694-0006__T1__NBASIC__7127,7127,3570,-2.711381,7.810000,10.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0039_3570-5694-0006__T1__NBASIC__7127.wav
7127-75947-0040_237-126133-0002__T2__NBASIC__237,237,7127,-4.831161,9.270000,14.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7127-75947-0040_237-126133-0002__T2__NBASIC__237.wav
